Track_num,Section_id,Curve_degree,Curve_direction,Cant,Max_speed,length,Section,Track_id,Start_loc,End_loc,Track_segment
2,2871,1.883,1,7,,520.015,MV,MV_2,2574.317,3094.332,7
3,2872,1.883,1,7,,517.713,GC,GC_3,2586.75,3104.463,6
4,2873,0,,,,302.476,GC,GC_4,3632.225,3934.701,17
2,2874,1.933,1,7,,370.172,MV,MV_2,3245.091,3615.263,9
3,2875,1.933,1,7,,370.7,GC,GC_3,3256.315,3627.015,8
3,2876,0,,,,182.332,GC,GC_3,3747.107,3929.439,10
3,2877,0,,,,120.092,GC,GC_3,3627.015,3747.107,9
2,2878,0,,,,302.18,MV,MV_2,3615.263,3917.443,10
4,2879,2.183,1,7,,546.553,GC,GC_4,3934.701,4481.254,18
3,2880,2.183,1,7,,539.282,GC,GC_3,3929.439,4468.721,11
2,2881,2.183,1,7,,542.177,MV,MV_2,3917.443,4459.62,11
4,2882,2.25,1,7,,230.802,GC,GC_4,4481.254,4712.056,19
4,2883,0,,,,331.086,GC,GC_4,4712.056,5043.142,20
2,2884,2.25,1,7,,233.13,MV,MV_2,4459.62,4692.75,12
3,2885,2.25,1,7,,233.98,GC,GC_3,4468.721,4702.701,12
2,2886,0,,,,331.276,MV,MV_2,4692.75,5024.026,13
3,2887,0,,,,331.552,GC,GC_3,4702.701,5034.253,13
4,2888,2.8,1,7,,892.904,GC,GC_4,5043.142,5936.046,21
2,2889,2.8,1,7,,885.394,MV,MV_2,5024.026,5909.42,14
3,2890,2.8,1,7,,882.195,GC,GC_3,5034.253,5916.448,14
4,2891,0,,,,134.057,GC,GC_4,5936.046,6070.103,22
4,2892,0,,,,23.655,GC,GC_4,6070.103,6093.758,23
4,2893,0,,,,86.307,GC,GC_4,6093.758,6180.065,24
1,2894,0,,,,143.97,GC,GC_1,18014.789,18158.759,61
1,2895,0,,,,29.645,GC,GC_1,17985.144,18014.789,60
1,2896,0,,,,67.398,GC,GC_1,17917.746,17985.144,59
1,2897,0,,,,10.488,GC,GC_1,17907.258,17917.746,58
1,2898,0,,,,14.472,GC,GC_1,17892.786,17907.258,57
1,2899,0,,,,204.878,GC,GC_1,17687.908,17892.786,56
2,2900,5.2,1,7,,1.313,GC,GC_2,11077.652,11078.965,33
2,2901,5.2,1,7,,262.875,GC,GC_2,11078.965,11341.84,34
1,2902,5.2,1,7,,268.927,GC,GC_1,18158.759,18427.686,62
2,2903,0,,,,73.036,GC,GC_2,11341.84,11414.876,35
2,2904,0,,,,255.787,GC,GC_2,11414.876,11670.663,36
4,2905,0,,,,187.13,GC,GC_4,18437.246,18624.376,62
4,2906,0,,,,140.301,GC,GC_4,18624.376,18764.677,63
1,2907,0,,,,253.608,GC,GC_1,18503.19,18756.798,64
1,2908,0,,,,75.504,GC,GC_1,18427.686,18503.19,63
2,2909,6.75,1,7,,191.882,GC,GC_2,11670.663,11862.545,37
4,2910,6.75,1,7,,194.003,GC,GC_4,18764.677,18958.68,64
1,2911,6.75,1,7,,186.167,GC,GC_1,18756.798,18942.965,65
2,2912,0,,,,582.196,GC,GC_2,11862.545,12444.741,38
2,2913,0,,,,1329.38,GC,GC_2,12444.741,13774.121,39
2,2914,0,,,,119.27,GC,GC_2,13774.121,13893.391,40
2,2915,0,,,,161.836,GC,GC_2,13893.391,14055.227,41
2,2916,0,,,,34.916,GC,GC_2,14055.227,14090.143,42
2,2917,0,,,,138.368,GC,GC_2,14090.143,14228.511,43
2,2918,0,,,,102.051,GC,GC_2,14228.511,14330.562,44
2,2919,0,,,,3609.748,GC,GC_2,14330.562,17940.31,45
2,2920,0,,,,32.847,GC,GC_2,17940.31,17973.157,46
2,2921,0,,,,25.206,GC,GC_2,17973.157,17998.363,47
2,2922,0,,,,21.03,GC,GC_2,17998.363,18019.393,48
4,2923,0,,,,360.96,GC,GC_4,18958.68,19319.64,65
4,2924,3.233,1,7,,191.697,GC,GC_4,19319.64,19511.337,66
4,2925,3.233,1,7,,29.941,GC,GC_4,19511.337,19541.278,67
4,2926,3.233,1,7,,240.357,GC,GC_4,19541.278,19781.635,68
4,2927,0,,,,1098.64,GC,GC_4,19781.635,20880.275,69
4,2928,0,,,,556.172,GC,GC_4,20880.275,21436.447,70
4,2929,0,,,,6.973,GC,GC_4,21436.447,21443.42,71
4,2930,0,,,,373.94,GC,GC_4,21443.42,21817.36,72
4,2931,0,,,,94.443,GC,GC_4,21817.36,21911.803,73
4,2932,0,,,,3167.535,GC,GC_4,21911.803,25079.338,74
4,2933,0,,,,423.68,MID,MID_4,1285.134,1708.814,6
4,2934,0,,,,530.73,MID,MID_4,754.404,1285.134,5
4,2935,0,,,,410.747,MID,MID_4,343.657,754.404,4
4,2936,0,,,,105.572,MID,MID_4,238.085,343.657,3
4,2937,0,,,,89.633,MID,MID_4,148.452,238.085,2
4,2938,0,,,,18.984,MID,MID_4,129.468,148.452,1
4,2939,0,,,,129.468,MID,MID_4,0,129.468,0
2,2940,0,,,,543.01,MN,MN_2,2067.262,2610.272,14
2,2941,0,,,,24.803,MN,MN_2,2042.459,2067.262,13
2,2942,0,,,,248.921,MN,MN_2,1793.538,2042.459,12
2,2943,0,,,,30.167,MN,MN_2,1763.371,1793.538,11
2,2944,0,,,,559.716,MN,MN_2,1203.655,1763.371,10
2,2945,0,,,,84.396,MN,MN_2,1119.259,1203.655,9
2,2946,0,,,,15.836,MN,MN_2,1103.423,1119.259,8
2,2947,0,,,,155.237,MN,MN_2,948.186,1103.423,7
1,2948,0,,,,1128.323,HGL,HGL_1,29339.925,30468.248,64
2,2949,1.5,1,7,,356.25,HGL,HGL_2,28989.1,29345.35,68
1,2954,1.5,1,7,,347.42,HGL,HGL_1,28992.505,29339.925,63
2,2955,0,,,,1459.602,HGL,HGL_2,27529.498,28989.1,67
1,2957,0,,,,1466.447,HGL,HGL_1,27526.058,28992.505,62
2,2958,0,,,,596.412,HGL,HGL_2,26097.119,26693.531,64
2,2959,0.72,1,7,,325.387,HGL,HGL_2,26693.531,27018.918,65
1,2960,1.5,1,7,,505.842,HGL,HGL_1,27020.216,27526.058,61
3,2961,0.72,1,7,,325.666,HGL,HGL_3,0,325.666,0
4,2962,1.5,1,7,,513.352,HGL,HGL_4,329.083,842.435,1
4,2964,0.72,1,7,,329.083,HGL,HGL_4,0,329.083,0
1,2965,0.72,1,7,,331.09,HGL,HGL_1,26689.126,27020.216,60
2,2966,1.5,1,7,,209.207,HGL,HGL_2,25887.912,26097.119,63
2,2974,0.75,1,7,,598.421,HGL,HGL_2,25289.491,25887.912,62
2,2976,0,,,,3.907,HGL,HGL_2,25062.782,25066.689,60
1,2978,0,,,,75.237,HGL,HGL_1,0,75.237,0
1,2979,0,,,,38.02,HGL,HGL_1,409.458,447.478,3
1,2980,0,,,,620.235,HGL,HGL_1,447.478,1067.713,4
1,2981,0,,,,396.767,HGL,HGL_1,1067.713,1464.48,5
1,2982,1.5,1,7,,180.113,HGL,HGL_1,1464.48,1644.593,6
1,2983,0,,,,281.858,HGL,HGL_1,1644.593,1926.451,7
1,2984,1,1,7,,662.346,HGL,HGL_1,1926.451,2588.797,8
1,2985,0,,,,2606.452,HGL,HGL_1,2588.797,5195.249,9
1,2986,3,1,7,,401.761,HGL,HGL_1,5195.249,5597.01,10
1,2987,0,,,,169.136,HGL,HGL_1,5597.01,5766.146,11
1,2988,3,1,7,,264.465,HGL,HGL_1,5766.146,6030.611,12
1,2989,0,,,,191.923,HGL,HGL_1,6030.611,6222.534,13
1,2990,2.5,1,7,,476.107,HGL,HGL_1,7537.352,8013.459,17
1,2991,0,,,,527.43,HGL,HGL_1,8013.459,8540.889,18
1,2992,2,1,7,,704.533,HGL,HGL_1,8540.889,9245.422,19
1,2993,0,,,,389.116,HGL,HGL_1,9245.422,9634.538,20
1,2994,2,1,7,,363.963,HGL,HGL_1,9634.538,9998.501,21
1,2995,0,,,,285.964,HGL,HGL_1,9998.501,10284.465,22
1,2996,1.6,1,7,,336.762,HGL,HGL_1,10284.465,10621.227,23
1,2997,0,,,,948.956,HGL,HGL_1,10621.227,11570.183,24
1,2998,2.5,1,7,,445.708,HGL,HGL_1,11570.183,12015.891,25
1,2999,0,,,,643.148,HGL,HGL_1,12015.891,12659.039,26
1,3000,3,1,7,,322.661,HGL,HGL_1,12659.039,12981.7,27
1,3001,0,,,,247.277,HGL,HGL_1,12981.7,13228.977,28
1,3002,3,1,7,,419.76,HGL,HGL_1,13228.977,13648.737,29
1,3003,0,,,,271.672,HGL,HGL_1,13648.737,13920.409,30
1,3004,1,1,7,,329.976,HGL,HGL_1,13920.409,14250.385,31
1,3005,0,,,,42.919,HGL,HGL_1,14250.385,14293.304,32
1,3006,0,,,,204.474,HGL,HGL_1,14293.304,14497.778,33
1,3007,2,1,7,,426.731,HGL,HGL_1,14497.778,14924.509,34
1,3008,0,,,,920.045,HGL,HGL_1,14924.509,15844.554,35
1,3009,1,1,7,,247.25,HGL,HGL_1,15844.554,16091.804,36
1,3010,0,,,,745.686,HGL,HGL_1,16091.804,16837.49,37
1,3011,3,1,7,,82.778,HGL,HGL_1,16837.49,16920.268,38
1,3012,0,,,,398.818,HGL,HGL_1,16920.268,17319.086,39
1,3013,1,1,7,,448.241,HGL,HGL_1,17319.086,17767.327,40
1,3014,0,,,,482.228,HGL,HGL_1,17767.327,18249.555,41
1,3015,3.17,1,7,,906.194,HGL,HGL_1,18249.555,19155.749,42
1,3016,0,,,,914.741,HGL,HGL_1,19155.749,20070.49,43
1,3017,0.75,1,7,,772.513,HGL,HGL_1,20070.49,20843.003,44
1,3018,0,,,,1082.706,HGL,HGL_1,20843.003,21925.709,45
1,3019,3.5,1,7,,368.039,HGL,HGL_1,21925.709,22293.748,46
1,3020,0,,,,136.849,HGL,HGL_1,22293.748,22430.597,47
1,3021,0,,,,340.095,HGL,HGL_1,22430.597,22770.692,48
1,3022,3.75,1,7,,238.712,HGL,HGL_1,22770.692,23009.404,49
1,3023,0,,,,275.522,HGL,HGL_1,23524.841,23800.363,51
1,3024,0,,,,488.43,HGL,HGL_1,23800.363,24288.793,52
1,3025,0,,,,873.256,HGL,HGL_1,24288.793,25162.049,53
1,3026,0,,,,640.551,HGL,HGL_1,25162.049,25802.6,54
1,3027,0,,,,304.004,HGL,HGL_1,25802.6,26106.604,55
1,3028,0,,,,194.317,HGL,HGL_1,26106.604,26300.921,56
1,3029,0,,,,110.639,HGL,HGL_1,26300.921,26411.56,57
1,3030,0,,,,180.186,HGL,HGL_1,26411.56,26591.746,58
1,3031,3.5,1,7,,266.992,HGL,HGL_1,142.466,409.458,2
2,3032,0,,,,50.009,HGL,HGL_2,85.024,135.033,1
2,3033,0,,,,184.661,HGL,HGL_2,24363.404,24548.065,55
1,3034,0,,,,97.38,HGL,HGL_1,26591.746,26689.126,59
1,3035,3.2,1,7,,515.437,HGL,HGL_1,23009.404,23524.841,50
2,3036,3.75,1,7,,247.647,HGL,HGL_2,22770.432,23018.079,51
2,3037,3.5,1,7,,278.401,HGL,HGL_2,135.033,413.434,2
2,3038,0,,,,178.631,HGL,HGL_2,1290.341,1468.972,5
2,3039,0,,,,53.396,HGL,HGL_2,1236.945,1290.341,4
2,3040,0,,,,823.511,HGL,HGL_2,413.434,1236.945,3
2,3041,1.5,1,7,,180.423,HGL,HGL_2,1468.972,1649.395,6
2,3042,0,,,,280.861,HGL,HGL_2,1649.395,1930.256,7
2,3043,1,1,7,,663.89,HGL,HGL_2,1930.256,2594.146,8
2,3044,0,,,,2606.219,HGL,HGL_2,2594.146,5200.365,9
2,3045,3,1,7,,403.421,HGL,HGL_2,5200.365,5603.786,10
2,3046,0,,,,169.186,HGL,HGL_2,5603.786,5772.972,11
2,3047,3,1,7,,266.479,HGL,HGL_2,5772.972,6039.451,12
2,3048,0,,,,827.413,HGL,HGL_2,6718.843,7546.256,16
2,3049,0,,,,83.814,HGL,HGL_2,6635.029,6718.843,15
2,3050,0,,,,438.421,HGL,HGL_2,6196.608,6635.029,14
2,3051,0,,,,157.157,HGL,HGL_2,6039.451,6196.608,13
2,3052,2.5,1,7,,468.723,HGL,HGL_2,7546.256,8014.979,17
2,3053,0,,,,544.447,HGL,HGL_2,8014.979,8559.426,18
2,3054,2,1,7,,698.79,HGL,HGL_2,8559.426,9258.216,19
2,3055,0,,,,382.795,HGL,HGL_2,9258.216,9641.011,20
2,3056,2,1,7,,303.793,HGL,HGL_2,9689.448,9993.241,22
2,3057,2,1,7,,48.437,HGL,HGL_2,9641.011,9689.448,21
2,3058,0,,,,305.287,HGL,HGL_2,9993.241,10298.528,23
2,3059,1.6,1,7,,332.975,HGL,HGL_2,10298.528,10631.503,24
2,3060,0,,,,949.998,HGL,HGL_2,10631.503,11581.501,25
2,3061,2.5,1,7,,438.837,HGL,HGL_2,11581.501,12020.338,26
2,3062,0,,,,642.882,HGL,HGL_2,12020.338,12663.22,27
2,3063,3,1,7,,320.619,HGL,HGL_2,12663.22,12983.839,28
2,3064,0,,,,247.706,HGL,HGL_2,12983.839,13231.545,29
2,3065,3,1,7,,422.799,HGL,HGL_2,13231.545,13654.344,30
2,3066,0,,,,270.409,HGL,HGL_2,13654.344,13924.753,31
2,3067,1,1,7,,85.811,HGL,HGL_2,14168.995,14254.806,33
2,3068,1,1,7,,244.242,HGL,HGL_2,13924.753,14168.995,32
2,3069,0,,,,247.645,HGL,HGL_2,14254.806,14502.451,34
2,3070,2,1,7,,425.862,HGL,HGL_2,14502.451,14928.313,35
2,3071,0,,,,920.882,HGL,HGL_2,14928.313,15849.195,36
2,3072,1,1,7,,246.879,HGL,HGL_2,15849.195,16096.074,37
2,3073,0,,,,745.552,HGL,HGL_2,16096.074,16841.626,38
2,3074,3,1,7,,83.979,HGL,HGL_2,16841.626,16925.605,39
2,3075,0,,,,399.806,HGL,HGL_2,16925.605,17325.411,40
2,3076,1,1,7,,442.387,HGL,HGL_2,17325.411,17767.798,41
2,3077,0,,,,485.63,HGL,HGL_2,17767.798,18253.428,42
2,3078,3.17,1,7,,900.484,HGL,HGL_2,18253.428,19153.912,43
2,3079,0,,,,914.698,HGL,HGL_2,19153.912,20068.61,44
2,3080,0.75,1,7,,775.225,HGL,HGL_2,20068.61,20843.835,45
2,3081,0,,,,1079.849,HGL,HGL_2,20843.835,21923.684,46
2,3082,3.5,1,7,,362.508,HGL,HGL_2,21923.684,22286.192,47
2,3083,0,,,,223.121,HGL,HGL_2,22547.311,22770.432,50
2,3084,0,,,,118.618,HGL,HGL_2,22428.693,22547.311,49
2,3085,0,,,,142.501,HGL,HGL_2,22286.192,22428.693,48
2,3086,3.2,1,7,,410.787,HGL,HGL_2,23018.079,23428.866,52
2,3088,0,,,,991.405,MIL,MIL_2,1839.047,2830.452,1
1,3089,0,,,,991.75,MIL,MIL_1,1825.77,2817.52,1
2,3090,1.21,1,7,,2543.577,MIL,MIL_2,2830.452,5374.029,2
1,3091,1.21,1,7,,2546.395,MIL,MIL_1,2817.52,5363.915,2
2,3092,0,,,,659.255,MIL,MIL_2,5374.029,6033.284,3
1,3093,0,,,,659.237,MIL,MIL_1,5363.915,6023.152,3
1,3094,1.21,1,7,,1880.063,MIL,MIL_1,6023.152,7903.215,4
1,3095,0,,,,1396.708,DAR,DAR_1,1296.786,2693.494,3
2,3096,0,,,,1396.666,DAR,DAR_2,1297.021,2693.687,3
1,3097,0,,,,247.415,DAR,DAR_1,3654.791,3902.206,5
2,3098,0,,,,246.331,DAR,DAR_2,3657.504,3903.835,7
1,3103,0,,,,410.823,NH,NH_1,10869.47,11280.293,23
1,3104,1.75,1,7,,742.751,NH,NH_1,22882.915,23625.666,58
1,3105,4.483,1,7,,125.489,NH,NH_1,28353.023,28478.512,77
1,3106,0,,,,115.78,NH,NH_1,30814.474,30930.254,83
1,3107,0,,,,812.189,NH,NH_1,37542.714,38354.903,95
1,3108,0,,,,60.846,NH,NH_1,38354.903,38415.749,96
1,3109,0,,,,488.28,NH,NH_1,38415.749,38904.029,97
1,3110,0,,,,93.428,NH,NH_1,38904.029,38997.457,98
1,3111,0,,,,310.482,NH,NH_1,38997.457,39307.939,99
1,3112,1.07,1,7,,444.667,NH,NH_1,46003.959,46448.626,111
1,3113,2,1,7,,157.619,NH,NH_1,62392.136,62549.755,150
1,3114,2.973,1,7,,121.21,NH,NH_1,78116.476,78237.686,195
1,3115,2.683,1,7,,317.959,GC,GC_1,0,317.959,0
2,3116,0,,,,205.232,MN,MN_2,22764.832,22970.064,59
1,3117,4.483,1,7,,41.228,NH,NH_1,28478.512,28519.74,78
1,3118,4.483,1,7,,6.469,NH,NH_1,28519.74,28526.209,79
2,3119,4.483,1,7,,606.153,MN,MN_2,27995.332,28601.485,79
4,3120,0,,,,2289.402,MID,MID_4,27700.052,29989.454,65
2,3121,0,,,,5.693,MN,MN_2,30884.165,30889.858,81
2,3122,0,,,,2282.68,MN,MN_2,28601.485,30884.165,80
3,3123,0,,,,115.312,CCT,CCT_3,12397.091,12512.403,36
2,3124,0,,,,318.46,MN,MN_2,32024.075,32342.535,86
1,3125,0,,,,1239.16,NH,NH_1,32267.414,33506.574,88
3,3126,0,,,,94.854,CCT,CCT_3,13850.012,13944.866,41
3,3127,0,,,,1146.222,CCT,CCT_3,13944.866,15091.088,42
3,3128,0,,,,477.318,CCT,CCT_3,19126.82,19604.138,50
3,3129,0,,,,123.252,CCT,CCT_3,19604.138,19727.39,51
3,3130,0,,,,1043.71,CCT,CCT_3,19727.39,20771.1,52
3,3131,0,,,,119.969,CCT,CCT_3,20771.1,20891.069,53
2,3132,0,,,,268.896,MN,MN_2,37347.982,37616.878,93
4,3133,0,,,,268.743,MID,MID_4,36445.893,36714.636,79
2,3134,1.07,1,7,,164.917,MN,MN_2,45913.961,46078.878,108
2,3135,1.07,1,7,,66.669,MN,MN_2,45847.292,45913.961,107
4,3136,1.07,1,7,,231.184,MID,MID_4,44946.702,45177.886,94
3,3137,1.07,1,7,,445.6,CCT,CCT_3,27587.127,28032.727,66
1,3138,0,,,,479.745,DAR,DAR_1,817.041,1296.786,2
1,3139,0,,,,815.076,DAR,DAR_1,0,815.076,0
2,3140,0,,,,478.212,DAR,DAR_2,818.809,1297.021,2
2,3141,0,,,,813.976,DAR,DAR_2,0,813.976,0
1,3142,0,,,,1.965,DAR,DAR_1,815.076,817.041,1
2,3143,0,,,,4.833,DAR,DAR_2,813.976,818.809,1
2,3144,2,1,7,,93.984,MN,MN_2,62370.646,62464.63,148
4,3145,2,1,7,,94.868,MID,MID_4,61467.507,61562.375,133
5,3146,2,1,7,,153.994,MID,MID_5,1319.74,1473.734,4
3,3147,2,1,7,,156.814,CCT,CCT_3,43976.575,44133.389,103
2,3148,2.13,1,7,,218.708,MN,MN_2,68218.944,68437.652,173
4,3149,2.13,1,7,,217.65,MID,MID_4,67319.944,67537.594,156
2,3150,2,1,7,,234.97,MN,MN_2,69169.948,69404.918,175
4,3151,2,1,7,,218.574,MID,MID_4,68269.833,68488.407,159
1,3152,0,,,,24.581,NH,NH_1,70407.97,70432.551,179
2,3153,0,,,,216.117,MN,MN_2,70264.844,70480.961,180
2,3154,0,,,,17.799,MN,MN_2,70247.045,70264.844,179
2,3155,0,,,,237.157,MN,MN_2,70009.888,70247.045,178
2,3156,0,,,,17.743,MN,MN_2,69992.145,70009.888,177
2,3157,0,,,,587.227,MN,MN_2,69404.918,69992.145,176
4,3158,0,,,,103.876,MID,MID_4,69475.588,69579.464,162
4,3159,0,,,,496.288,MID,MID_4,68979.3,69475.588,161
4,3160,0,,,,490.893,MID,MID_4,68488.407,68979.3,160
2,3161,2.973,1,7,,456.546,MN,MN_2,77853.61,78310.156,195
2,3162,0,,,,85.024,HGL,HGL_2,0,85.024,0
1,3163,0,,,,67.229,HGL,HGL_1,75.237,142.466,1
1,3167,0,,,,124.491,NH,NH_1,14128.13,14252.621,29
4,3168,0,,,,882.213,MID,MID_4,12425.329,13307.542,21
1,3169,0,,,,810.906,NH,NH_1,17606.424,18417.33,40
2,3170,0,,,,8.349,MN,MN_2,17675.97,17684.319,41
2,3171,0,,,,410.051,MN,MN_2,17265.919,17675.97,40
4,3172,0,,,,419.056,MID,MID_4,16365.35,16784.406,31
4,3173,1.5,1,7,,361.41,GC,GC_4,6180.065,6541.475,25
4,3174,3.12,1,7,,301.656,GC,GC_4,6541.475,6843.131,26
4,3175,3.12,1,7,,55.663,GC,GC_4,6843.131,6898.794,27
4,3176,2,1,7,,178.093,GC,GC_4,6898.794,7076.887,28
2,3177,0,,,,398.324,NJ,NJ_2,0,398.324,0
2,3178,0.4,1,7,,1045.71,NJ,NJ_2,7815.193,8860.903,10
2,3179,0,,,,1945.777,NJ,NJ_2,8860.903,10806.68,11
2,3180,0,,,,136.64,NJ,NJ_2,10806.68,10943.32,12
2,3181,0,,,,239.415,NJ,NJ_2,10943.32,11182.735,13
2,3182,0.55,1,7,,912.13,NJ,NJ_2,11182.735,12094.865,14
3,3183,0,,,,238.061,PENN,PENN_3,0,238.061,0
3,3184,0,,,,116.047,PENN,PENN_3,238.061,354.108,1
3,3185,0,,,,23.977,PENN,PENN_3,354.108,378.085,2
3,3186,0,,,,125.851,PENN,PENN_3,378.085,503.936,3
3,3187,0,,,,1163.353,PENN,PENN_3,503.936,1667.289,4
2,3188,0.55,1,7,,278.806,NJ,NJ_2,12094.865,12373.671,15
2,3189,0.55,1,7,,6.817,NJ,NJ_2,12373.671,12380.488,16
3,3190,3.35,1,7,,374.19,PENN,PENN_3,1667.289,2041.479,5
3,3191,0,,,,153.001,PENN,PENN_3,2041.479,2194.48,6
4,3192,0.67,1,7,,291.441,PENN,PENN_4,0,291.441,0
4,3193,0,,,,90.414,PENN,PENN_4,291.441,381.855,1
4,3194,0.6,1,7,,106.007,PENN,PENN_4,381.855,487.862,2
4,3195,0.6,1,7,,48.523,PENN,PENN_4,487.862,536.385,3
4,3196,0,,,,104.651,PENN,PENN_4,536.385,641.036,4
4,3197,1.5,1,7,,222.001,PENN,PENN_4,641.036,863.037,5
4,3198,1.5,1,7,,206.983,PENN,PENN_4,863.037,1070.02,6
4,3199,0,,,,1414.603,PENN,PENN_4,1884.832,3299.435,14
4,3200,0,,,,142.252,PENN,PENN_4,1742.58,1884.832,13
4,3201,0,,,,234.578,PENN,PENN_4,1312.556,1547.134,11
4,3202,0,,,,195.446,PENN,PENN_4,1547.134,1742.58,12
4,3203,0.67,1,7,,159.509,PENN,PENN_4,1144.679,1304.188,9
4,3204,0.67,1,7,,8.368,PENN,PENN_4,1304.188,1312.556,10
4,3205,0,,,,63.765,PENN,PENN_4,1070.02,1133.785,7
4,3206,0,,,,10.894,PENN,PENN_4,1133.785,1144.679,8
4,3207,1.5,1,7,,20.624,PENN,PENN_4,3299.435,3320.059,15
4,3208,1.5,1,7,,491.001,PENN,PENN_4,3320.059,3811.06,16
4,3209,0,,,,1112.275,PENN,PENN_4,3811.06,4923.335,17
4,3210,0,,,,1079.558,PENN,PENN_4,4923.335,6002.893,18
4,3211,0,,,,261.378,PENN,PENN_4,6002.893,6264.271,19
4,3212,0,,,,547.753,PENN,PENN_4,6264.271,6812.024,20
4,3213,0.3,1,7,,371.472,PENN,PENN_4,6812.024,7183.496,21
4,3214,0,,,,556.917,PENN,PENN_4,7183.496,7740.413,22
4,3215,0,,,,1454.68,PENN,PENN_4,8048.96,9503.64,25
4,3216,0,,,,25.713,PENN,PENN_4,9503.64,9529.353,26
4,3217,0.1,1,7,,203.984,PENN,PENN_4,7740.413,7944.397,23
4,3218,0.1,1,7,,104.563,PENN,PENN_4,7944.397,8048.96,24
4,3219,2,1,7,,323.876,PENN,PENN_4,9529.353,9853.229,27
4,3220,2.3,1,7,,697.25,PENN,PENN_4,9932.904,10630.154,29
4,3221,0,,,,79.675,PENN,PENN_4,9853.229,9932.904,28
4,3222,0,,,,223.051,PENN,PENN_4,10630.154,10853.205,30
4,3223,0,,,,4.528,PENN,PENN_4,10853.205,10857.733,31
4,3224,0,,,,143.092,PENN,PENN_4,10857.733,11000.825,32
4,3225,0,,,,4914.031,PENN,PENN_4,11000.825,15914.856,33
4,3226,0.1,1,7,,63.584,PENN,PENN_4,15914.856,15978.44,34
4,3227,0.3,1,7,,347.322,PENN,PENN_4,17694.713,18042.035,38
4,3228,0.3,1,7,,336.771,PENN,PENN_4,18042.035,18378.806,39
4,3229,0.3,1,7,,28.086,PENN,PENN_4,18378.806,18406.892,40
4,3230,0,,,,165.773,PENN,PENN_4,17528.94,17694.713,37
4,3231,0.2,1,7,,418.799,PENN,PENN_4,17110.141,17528.94,36
4,3232,0,,,,267.703,PENN,PENN_4,18406.892,18674.595,41
4,3233,0,,,,24.987,PENN,PENN_4,18674.595,18699.582,42
4,3234,0,,,,954.912,PENN,PENN_4,18699.582,19654.494,43
4,3235,0.6,1,7,,555.364,PENN,PENN_4,19654.494,20209.858,44
4,3236,0.4,1,7,,1385.112,PENN,PENN_4,20477.946,21863.058,46
4,3237,0.7,1,7,,283.909,PENN,PENN_4,21863.058,22146.967,47
4,3238,0,,,,19.613,PENN,PENN_4,22146.967,22166.58,48
4,3239,0.8,1,7,,311.504,PENN,PENN_4,22166.58,22478.084,49
4,3240,0,,,,712.265,PENN,PENN_4,22478.084,23190.349,50
4,3241,0.8,1,7,,346.35,PENN,PENN_4,23190.349,23536.699,51
4,3242,0,,,,221.393,PENN,PENN_4,23536.699,23758.092,52
4,3243,0.8,1,7,,517.931,PENN,PENN_4,23758.092,24276.023,53
4,3244,0.8,1,7,,580.378,PENN,PENN_4,24276.023,24856.401,54
4,3245,0,,,,240.69,PENN,PENN_4,24856.401,25097.091,55
4,3246,1.4,1,7,,675.528,PENN,PENN_4,25787.075,26462.603,58
4,3247,0,,,,291.688,PENN,PENN_4,26462.603,26754.291,59
4,3248,1.2,1,7,,1390.546,PENN,PENN_4,26754.291,28144.837,60
4,3249,0,,,,283.465,PENN,PENN_4,28144.837,28428.302,61
4,3250,0,,,,361.555,PENN,PENN_4,28428.302,28789.857,62
4,3251,0,,,,568.083,PENN,PENN_4,28789.857,29357.94,63
4,3252,2,1,7,,345.824,PENN,PENN_4,29357.94,29703.764,64
4,3253,0,,,,299.309,PENN,PENN_4,29703.764,30003.073,65
4,3254,1.5,1,7,,364.04,PENN,PENN_4,30003.073,30367.113,66
4,3255,1.5,1,7,,127.988,PENN,PENN_4,30367.113,30495.101,67
4,3256,0,,,,458.28,PENN,PENN_4,30747.495,31205.775,69
4,3257,0.8,1,7,,446.721,PENN,PENN_4,31205.775,31652.496,70
4,3258,0,,,,1708.625,PENN,PENN_4,31652.496,33361.121,71
4,3259,0.2,1,7,,106.724,PENN,PENN_4,33361.121,33467.845,72
4,3260,0.2,1,7,,332.383,PENN,PENN_4,33467.845,33800.228,73
4,3261,0,,,,1542.077,PENN,PENN_4,33800.228,35342.305,74
4,3262,0.5,1,7,,841.896,PENN,PENN_4,35342.305,36184.201,75
4,3263,0,,,,789.562,PENN,PENN_4,36184.201,36973.763,76
4,3264,0.5,1,7,,265.343,PENN,PENN_4,36973.763,37239.106,77
4,3265,0.5,1,7,,80.903,PENN,PENN_4,37239.106,37320.009,78
4,3266,0,,,,1897.399,PENN,PENN_4,37320.009,39217.408,79
4,3267,0,,,,412.255,PENN,PENN_4,39217.408,39629.663,80
4,3268,0,,,,244.017,PENN,PENN_4,39629.663,39873.68,81
4,3269,0,,,,334.674,PENN,PENN_4,39873.68,40208.354,82
4,3270,0,,,,859.29,PENN,PENN_4,40208.354,41067.644,83
4,3271,0.5,1,7,,71.611,PENN,PENN_4,41067.644,41139.255,84
4,3272,0.5,1,7,,1299.407,PENN,PENN_4,41139.255,42438.662,85
4,3273,0,,,,7092.884,PENN,PENN_4,42438.662,49531.546,86
4,3274,0,,,,238.037,PENN,PENN_4,50238.659,50476.696,88
